"dsstox_substance_id","casrn","preferred_name","study_id","species","admin_route","study_type","processed","tested_status","reported_status","endpoint_id","endpoint_category","endpoint_type","endpoint_target"
DTXSID6041636,"93-92-5","Benzenemethanol, alpha-methyl-, acetate",6395,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6041636,"93-92-5","Benzenemethanol, alpha-methyl-, acetate",6395,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID0020529,"121-14-2","2,4-Dinitrotoluene",6399,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0020529,"121-14-2","2,4-Dinitrotoluene",6399,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0020529,"121-14-2","2,4-Dinitrotoluene",6400,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0020529,"121-14-2","2,4-Dinitrotoluene",6400,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020576,"57-63-6","17alpha-Ethinylestradiol",6403,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5020576,"57-63-6","17alpha-Ethinylestradiol",6403,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5020576,"57-63-6","17alpha-Ethinylestradiol",6403,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020576,"57-63-6","17alpha-Ethinylestradiol",6403,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8020961,"100-01-6","4-Nitroaniline",6405,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8020961,"100-01-6","4-Nitroaniline",6405,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8020961,"100-01-6","4-Nitroaniline",6405,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8020961,"100-01-6","4-Nitroaniline",6405,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6408,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6408,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6408,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6408,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6409,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6409,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6434,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6434,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6438,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6438,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6438,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6438,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6444,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6444,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3032591,"16079-88-2","Bromo-3-chloro-5,5-dimethylhydantoin",6445,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3032591,"16079-88-2","Bromo-3-chloro-5,5-dimethylhydantoin",6445,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3032591,"16079-88-2","Bromo-3-chloro-5,5-dimethylhydantoin",6445,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3032591,"16079-88-2","Bromo-3-chloro-5,5-dimethylhydantoin",6445,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6463,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6463,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6463,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6463,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6464,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6464,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4021717,"59-50-7","4-Chloro-3-methylphenol",6467,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4021717,"59-50-7","4-Chloro-3-methylphenol",6467,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4021717,"59-50-7","4-Chloro-3-methylphenol",6467,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4021717,"59-50-7","4-Chloro-3-methylphenol",6467,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6484,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6484,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6484,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6484,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6520,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6520,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6520,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6520,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6027923,"27176-87-0",Dodecylbenzenesulfonic acid,6529,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6027923,"27176-87-0",Dodecylbenzenesulfonic acid,6529,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6027923,"27176-87-0",Dodecylbenzenesulfonic acid,6529,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6027923,"27176-87-0",Dodecylbenzenesulfonic acid,6529,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6538,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6538,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6538,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6538,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6542,rat,Dermal,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6542,rat,Dermal,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6542,rat,Dermal,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6542,rat,Dermal,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6543,mouse,Dermal,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6543,mouse,Dermal,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6543,mouse,Dermal,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6543,mouse,Dermal,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6547,mouse,Dermal,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6547,mouse,Dermal,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6547,mouse,Dermal,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6547,mouse,Dermal,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6548,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6548,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6548,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6548,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6553,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6553,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6553,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6553,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6555,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6555,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6555,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6555,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6556,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6556,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6556,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6556,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6557,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6557,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6557,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6557,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6559,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6559,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID6032061,"7789-12-0",Sodium dichromate(VI) dihydrate,6582,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6032061,"7789-12-0",Sodium dichromate(VI) dihydrate,6582,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID6032061,"7789-12-0",Sodium dichromate(VI) dihydrate,6583,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6032061,"7789-12-0",Sodium dichromate(VI) dihydrate,6583,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID2020630,"7681-49-4",Sodium fluoride,6584,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2020630,"7681-49-4",Sodium fluoride,6584,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID8025337,"75-12-7",Formamide,6589,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8025337,"75-12-7",Formamide,6589,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8025337,"75-12-7",Formamide,6589,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8025337,"75-12-7",Formamide,6589,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8025337,"75-12-7",Formamide,6590,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8025337,"75-12-7",Formamide,6590,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8025337,"75-12-7",Formamide,6590,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8025337,"75-12-7",Formamide,6590,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6599,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6599,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6599,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6599,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6600,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6600,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6600,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6600,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6606,rat,Inhalation,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6606,rat,Inhalation,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6606,rat,Inhalation,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6606,rat,Inhalation,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6607,mouse,Inhalation,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6607,mouse,Inhalation,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6607,mouse,Inhalation,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6607,mouse,Inhalation,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6020359,"108-94-1",Cyclohexanone,6637,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6020359,"108-94-1",Cyclohexanone,6637,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID6020359,"108-94-1",Cyclohexanone,6638,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6020359,"108-94-1",Cyclohexanone,6638,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020366,"427-51-0",Cyproterone acetate,6640,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5020366,"427-51-0",Cyproterone acetate,6640,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID8020620,"55-38-9",Fenthion,6663,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8020620,"55-38-9",Fenthion,6663,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID8020620,"55-38-9",Fenthion,6664,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8020620,"55-38-9",Fenthion,6664,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8020620,"55-38-9",Fenthion,6664,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8020620,"55-38-9",Fenthion,6664,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1033664,"58-18-4","17-Methyltestosterone",6676,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1033664,"58-18-4","17-Methyltestosterone",6676,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID4020167,"108-60-1",Bis(2-chloro-1-methylethyl) ether,6680,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4020167,"108-60-1",Bis(2-chloro-1-methylethyl) ether,6680,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1040245,"56038-13-2",Sucralose,6689,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1040245,"56038-13-2",Sucralose,6689,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1040245,"56038-13-2",Sucralose,6690,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1040245,"56038-13-2",Sucralose,6690,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID7020005,"60-35-5",Acetamide,6703,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7020005,"60-35-5",Acetamide,6703,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID7020005,"60-35-5",Acetamide,6706,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7020005,"60-35-5",Acetamide,6706,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID6020696,"628-02-4",Hexanamide,6708,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6020696,"628-02-4",Hexanamide,6708,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID6020696,"628-02-4",Hexanamide,6709,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6020696,"628-02-4",Hexanamide,6709,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID4020032,"628-94-4",Adipamide,6710,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4020032,"628-94-4",Adipamide,6710,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID4020032,"628-94-4",Adipamide,6712,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4020032,"628-94-4",Adipamide,6712,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID4021426,"57-13-6",Urea,6713,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4021426,"57-13-6",Urea,6713,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID4021426,"57-13-6",Urea,6716,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4021426,"57-13-6",Urea,6716,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID7021366,"622-51-5",p-Tolylurea,6717,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7021366,"622-51-5",p-Tolylurea,6717,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID7021366,"622-51-5",p-Tolylurea,6718,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7021366,"622-51-5",p-Tolylurea,6718,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID3052852,"13150-00-0",Sodium lauryl trioxyethylene sulfate,6723,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3052852,"13150-00-0",Sodium lauryl trioxyethylene sulfate,6723,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID3052852,"13150-00-0",Sodium lauryl trioxyethylene sulfate,6724,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3052852,"13150-00-0",Sodium lauryl trioxyethylene sulfate,6724,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID3037094,"68392-35-8","4-Hydroxytamoxifen",6734,rat,Dermal,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3037094,"68392-35-8","4-Hydroxytamoxifen",6734,rat,Dermal,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID0021125,"77-09-8",Phenolphthalein,6738,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0021125,"77-09-8",Phenolphthalein,6738,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID0021125,"77-09-8",Phenolphthalein,6740,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0021125,"77-09-8",Phenolphthalein,6740,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID7021029,"62-75-9",N-Nitrosodimethylamine,6747,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7021029,"62-75-9",N-Nitrosodimethylamine,6747,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1033664,"58-18-4","17-Methyltestosterone",6759,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1033664,"58-18-4","17-Methyltestosterone",6759,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,6788,mouse,Inhalation,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,6788,mouse,Inhalation,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID9021390,"96-18-4","1,2,3-Trichloropropane",6800,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9021390,"96-18-4","1,2,3-Trichloropropane",6800,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
