"dsstox_substance_id","casrn","preferred_name","study_id","study_source","species","admin_route","study_type","study_type_guideline","processed","dose_start","dose_start_unit","dose_end","dose_end_unit","tested_status","reported_status","endpoint_id","endpoint_category","endpoint_type","endpoint_target"
DTXSID0020529,"121-14-2","2,4-Dinitrotoluene",6399,ntp,rat,Oral,CHR,Carcinogenicity,1,0,day,78,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0020529,"121-14-2","2,4-Dinitrotoluene",6399,ntp,rat,Oral,CHR,Carcinogenicity,1,0,day,78,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID0020529,"121-14-2","2,4-Dinitrotoluene",6400,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,day,78,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0020529,"121-14-2","2,4-Dinitrotoluene",6400,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,day,78,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020576,"57-63-6","17alpha-Ethinylestradiol",6403,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5020576,"57-63-6","17alpha-Ethinylestradiol",6403,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5020576,"57-63-6","17alpha-Ethinylestradiol",6403,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020576,"57-63-6","17alpha-Ethinylestradiol",6403,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID8020961,"100-01-6","4-Nitroaniline",6405,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8020961,"100-01-6","4-Nitroaniline",6405,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8020961,"100-01-6","4-Nitroaniline",6405,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID8020961,"100-01-6","4-Nitroaniline",6405,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6408,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6408,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6408,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6408,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6409,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6409,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6434,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6434,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6438,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6438,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6438,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6438,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6444,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",6444,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3032591,"16079-88-2","Bromo-3-chloro-5,5-dimethylhydantoin",6445,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3032591,"16079-88-2","Bromo-3-chloro-5,5-dimethylhydantoin",6445,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3032591,"16079-88-2","Bromo-3-chloro-5,5-dimethylhydantoin",6445,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID3032591,"16079-88-2","Bromo-3-chloro-5,5-dimethylhydantoin",6445,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6463,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,115,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6463,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,115,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6463,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,115,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6463,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,115,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6464,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,95,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4034601,"67564-91-4","(2R,6S)-Fenpropimorph",6464,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,95,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID4021717,"59-50-7","4-Chloro-3-methylphenol",6467,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4021717,"59-50-7","4-Chloro-3-methylphenol",6467,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4021717,"59-50-7","4-Chloro-3-methylphenol",6467,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID4021717,"59-50-7","4-Chloro-3-methylphenol",6467,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6484,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,78,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6484,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,78,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6484,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,78,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6484,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,78,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6520,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,78,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6520,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,78,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6520,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,78,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020295,"106-47-8","4-Chloroaniline",6520,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,78,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID6027923,"27176-87-0",Dodecylbenzenesulfonic acid,6529,opp_der,rat,Oral,CHR,Carcinogenicity,1,0,month,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6027923,"27176-87-0",Dodecylbenzenesulfonic acid,6529,opp_der,rat,Oral,CHR,Carcinogenicity,1,0,month,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6027923,"27176-87-0",Dodecylbenzenesulfonic acid,6529,opp_der,rat,Oral,CHR,Carcinogenicity,1,0,month,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID6027923,"27176-87-0",Dodecylbenzenesulfonic acid,6529,opp_der,rat,Oral,CHR,Carcinogenicity,1,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6538,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6538,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6538,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020205,"85-68-7",Butyl benzyl phthalate,6538,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6542,ntp,rat,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6542,ntp,rat,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6542,ntp,rat,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6542,ntp,rat,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6543,ntp,mouse,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6543,ntp,mouse,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6543,ntp,mouse,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6543,ntp,mouse,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6547,ntp,mouse,Dermal,CHR,Carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6547,ntp,mouse,Dermal,CHR,Carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6547,ntp,mouse,Dermal,CHR,Carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID9021392,"102-71-6",Triethanolamine,6547,ntp,mouse,Dermal,CHR,Carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6548,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6548,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6548,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6548,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6553,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6553,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6553,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID4020296,"20265-96-7","4-Chloroaniline hydrochloride",6553,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6555,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6555,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6555,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6555,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6556,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6556,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6556,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,6556,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6557,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6557,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6557,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6557,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6559,other-unknown,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,0,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8023842,"10599-90-3",Chloramine,6559,other-unknown,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,0,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID6032061,"7789-12-0",Sodium dichromate(VI) dihydrate,6582,other-unknown,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,0,0,week,105,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6032061,"7789-12-0",Sodium dichromate(VI) dihydrate,6582,other-unknown,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,0,0,week,105,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID6032061,"7789-12-0",Sodium dichromate(VI) dihydrate,6583,other-unknown,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,0,0,week,105,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6032061,"7789-12-0",Sodium dichromate(VI) dihydrate,6583,other-unknown,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,0,0,week,105,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID2020630,"7681-49-4",Sodium fluoride,6584,other-unknown,rat,Oral,CHR,Carcinogenicity,0,0,month,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2020630,"7681-49-4",Sodium fluoride,6584,other-unknown,rat,Oral,CHR,Carcinogenicity,0,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID8025337,"75-12-7",Formamide,6589,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8025337,"75-12-7",Formamide,6589,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8025337,"75-12-7",Formamide,6589,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID8025337,"75-12-7",Formamide,6589,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8025337,"75-12-7",Formamide,6590,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8025337,"75-12-7",Formamide,6590,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8025337,"75-12-7",Formamide,6590,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID8025337,"75-12-7",Formamide,6590,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6599,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6599,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6599,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6599,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6600,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6600,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6600,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024940,"3252-43-5",Dibromoacetonitrile,6600,ntp,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,105,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6606,ntp,rat,Inhalation,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6606,ntp,rat,Inhalation,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6606,ntp,rat,Inhalation,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6606,ntp,rat,Inhalation,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6607,ntp,mouse,Inhalation,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2020688,"77-47-4",Hexachlorocyclopentadiene,6607,ntp,mouse,Inhalation,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,103,week,1,0,19,systemic,pathology microscopic,mammary gland
